日期,買賣權別,身份別,未平倉口數買賣淨額,未平倉契約金額買賣淨額(千元)
2019/8/13,PUT,外資及陸資,47358,260627
2019/8/14,CALL,自營商,-37620,24828
2019/8/14,CALL,投信,-145,-184
2019/8/14,CALL,外資及陸資,49431,58826
2019/8/14,PUT,自營商,-8621,-81130
2019/8/14,PUT,投信,1202,2953
2019/8/14,PUT,外資及陸資,45084,216405
2019/8/15,CALL,自營商,-43645,42792
2019/8/15,CALL,投信,-208,-274
2019/8/15,CALL,外資及陸資,41518,12655
2019/8/15,PUT,自營商,-10403,-143931
2019/8/15,PUT,投信,1203,6327
2019/8/15,PUT,外資及陸資,49563,350261
2019/8/16,CALL,自營商,-44239,67534
2019/8/16,CALL,投信,-208,-417
2019/8/16,CALL,外資及陸資,49340,-3003
2019/8/16,PUT,自營商,-19446,-206583
2019/8/16,PUT,投信,1203,2660
2019/8/16,PUT,外資及陸資,59723,370670
2019/8/19,CALL,自營商,-46923,92697
2019/8/19,CALL,投信,-208,-495
2019/8/19,CALL,外資及陸資,60169,21889
2019/8/19,PUT,自營商,-18360,-154613
2019/8/19,PUT,投信,1206,589
2019/8/19,PUT,外資及陸資,57090,269666
2019/8/20,CALL,自營商,-37396,181894
2019/8/20,CALL,投信,-208,-508
2019/8/20,CALL,外資及陸資,59573,32308
2019/8/20,PUT,自營商,-33556,-146442
2019/8/20,PUT,投信,1204,-147
2019/8/20,PUT,外資及陸資,58299,227328
2019/8/21,CALL,自營商,-6554,96660
2019/8/21,CALL,投信,-208,-692
2019/8/21,CALL,外資及陸資,30700,13382
2019/8/21,PUT,自營商,-14076,-162451
2019/8/21,PUT,投信,804,1289
2019/8/21,PUT,外資及陸資,16276,162383
2019/8/22,CALL,自營商,-17387,63016
2019/8/22,CALL,投信,-208,-651
2019/8/22,CALL,外資及陸資,39612,17702
2019/8/22,PUT,自營商,-2369,-128161
2019/8/22,PUT,投信,804,1202
2019/8/22,PUT,外資及陸資,15751,131214
2019/8/23,CALL,自營商,-16930,80889
2019/8/23,CALL,投信,-208,-644
2019/8/23,CALL,外資及陸資,40593,6153
2019/8/23,PUT,自營商,412,-113357
2019/8/23,PUT,投信,804,664
2019/8/23,PUT,外資及陸資,19461,126382
2019/8/26,CALL,自營商,-28016,31844
2019/8/26,CALL,投信,-208,-299
2019/8/26,CALL,外資及陸資,40868,36013
2019/8/26,PUT,自營商,-28,-147970
2019/8/26,PUT,投信,1004,2131
2019/8/26,PUT,外資及陸資,24438,259205
2019/8/27,CALL,自營商,-34493,16296
2019/8/27,CALL,投信,-208,-283
2019/8/27,CALL,外資及陸資,42971,39053
2019/8/27,PUT,自營商,3903,-151749
2019/8/27,PUT,投信,1004,73
2019/8/27,PUT,外資及陸資,17836,210559
2019/8/28,CALL,自營商,-22189,21940
2019/8/28,CALL,投信,-199,-341
2019/8/28,CALL,外資及陸資,46617,45039
2019/8/28,PUT,自營商,-7398,-213857
2019/8/28,PUT,投信,1018,3926
2019/8/28,PUT,外資及陸資,12525,213931
2019/8/29,CALL,自營商,-16121,28177
2019/8/29,CALL,投信,-199,-351
2019/8/29,CALL,外資及陸資,47880,45327
2019/8/29,PUT,自營商,-6952,-204727
2019/8/29,PUT,投信,1018,3564
2019/8/29,PUT,外資及陸資,15807,195751
2019/8/30,CALL,自營商,-2414,130713
2019/8/30,CALL,投信,-199,-659
2019/8/30,CALL,外資及陸資,55217,50988
2019/8/30,PUT,自營商,-23222,-143015
2019/8/30,PUT,投信,1418,2892
2019/8/30,PUT,外資及陸資,9871,108816
2019/9/2,CALL,自營商,-9891,113114
2019/9/2,CALL,投信,-199,-652
2019/9/2,CALL,外資及陸資,54607,49208
2019/9/2,PUT,自營商,-18936,-107401
2019/9/2,PUT,投信,1418,1991
2019/9/2,PUT,外資及陸資,13344,100248
2019/9/3,CALL,自營商,-21739,46112
2019/9/3,CALL,投信,-199,-468
2019/9/3,CALL,外資及陸資,62095,69133
2019/9/3,PUT,自營商,-14797,-131217
2019/9/3,PUT,投信,1418,2897
2019/9/3,PUT,外資及陸資,23752,146034
2019/9/4,CALL,自營商,-15307,67249
2019/9/4,CALL,投信,-195,-794
2019/9/4,CALL,外資及陸資,59434,97081
2019/9/4,PUT,自營商,-21080,-126623
2019/9/4,PUT,投信,1425,1460
2019/9/4,PUT,外資及陸資,18645,91985
2019/9/5,CALL,自營商,-21028,53083
2019/9/5,CALL,投信,-163,-985
2019/9/5,CALL,外資及陸資,67348,160826
2019/9/5,PUT,自營商,-15475,-91630
2019/9/5,PUT,投信,1424,967
2019/9/5,PUT,外資及陸資,25643,87206
2019/9/6,CALL,自營商,-18745,76531
2019/9/6,CALL,投信,-147,-962
2019/9/6,CALL,外資及陸資,78309,207151
2019/9/6,PUT,自營商,-13068,-79045
2019/9/6,PUT,投信,1424,714
2019/9/6,PUT,外資及陸資,17799,65940
2019/9/9,CALL,自營商,-17218,84401
2019/9/9,CALL,投信,-147,-1026
2019/9/9,CALL,外資及陸資,74393,209276
2019/9/9,PUT,自營商,-14390,-68405
2019/9/9,PUT,投信,1424,531
2019/9/9,PUT,外資及陸資,24811,68064
2019/9/10,CALL,自營商,-24212,64736
2019/9/10,CALL,投信,-147,-748
2019/9/10,CALL,外資及陸資,68232,140469
2019/9/10,PUT,自營商,-7568,-68997
2019/9/10,PUT,投信,1424,530
2019/9/10,PUT,外資及陸資,30863,88436
2019/9/11,CALL,自營商,-22798,46194
2019/9/11,CALL,投信,-175,-865
2019/9/11,CALL,外資及陸資,60712,175007
2019/9/11,PUT,自營商,-11514,-63937
2019/9/11,PUT,投信,1425,266
2019/9/11,PUT,外資及陸資,25844,75056
2019/9/12,CALL,自營商,-29879,-27886
2019/9/12,CALL,投信,-174,-936
2019/9/12,CALL,外資及陸資,65199,272759
2019/9/12,PUT,自營商,871,-32445
2019/9/12,PUT,投信,1425,107
2019/9/12,PUT,外資及陸資,23778,48744
2019/9/16,CALL,自營商,-19003,-49260
2019/9/16,CALL,投信,-173,-1040
2019/9/16,CALL,外資及陸資,60184,333217
2019/9/16,PUT,自營商,-13177,-56623
2019/9/16,PUT,投信,1432,-231
2019/9/16,PUT,外資及陸資,27716,31551
2019/9/17,CALL,自營商,-29933,-55337
2019/9/17,CALL,投信,-188,-913
2019/9/17,CALL,外資及陸資,63866,315802
2019/9/17,PUT,自營商,-2497,-56368
2019/9/17,PUT,投信,1432,-260
2019/9/17,PUT,外資及陸資,25572,38700
2019/9/18,CALL,自營商,12723,-60468
2019/9/18,CALL,投信,-112,-295
2019/9/18,CALL,外資及陸資,27221,230907
2019/9/18,PUT,自營商,-21142,-117843
2019/9/18,PUT,投信,-165,-337
2019/9/18,PUT,外資及陸資,-375,19923
2019/9/19,CALL,自營商,11529,-84053
2019/9/19,CALL,投信,-112,-255
2019/9/19,CALL,外資及陸資,28013,218856
2019/9/19,PUT,自營商,-17122,-111266
2019/9/19,PUT,投信,-165,-332
2019/9/19,PUT,外資及陸資,12108,33396
2019/9/20,CALL,自營商,15564,-78495
2019/9/20,CALL,投信,-112,-290
2019/9/20,CALL,外資及陸資,30310,234638
2019/9/20,PUT,自營商,-19465,-100082
2019/9/20,PUT,投信,-165,-248
2019/9/20,PUT,外資及陸資,14233,13929
2019/9/23,CALL,自營商,12312,-101388
2019/9/23,CALL,投信,-162,-449
2019/9/23,CALL,外資及陸資,30188,227363
2019/9/23,PUT,自營商,-9959,-86930
2019/9/23,PUT,投信,-165,-237
2019/9/23,PUT,外資及陸資,18453,12169
2019/9/24,CALL,自營商,14071,-75230
2019/9/24,CALL,投信,-162,-486
2019/9/24,CALL,外資及陸資,33801,241706
2019/9/24,PUT,自營商,-10007,-73864
2019/9/24,PUT,投信,-165,-204
2019/9/24,PUT,外資及陸資,17567,11217
2019/9/25,CALL,自營商,13570,-84452
2019/9/25,CALL,投信,-162,-304
2019/9/25,CALL,外資及陸資,31014,217099
2019/9/25,PUT,自營商,-23440,-91548
2019/9/25,PUT,投信,-162,-279
2019/9/25,PUT,外資及陸資,6782,13888
2019/9/26,CALL,自營商,7933,-112455
2019/9/26,CALL,投信,-162,-279
2019/9/26,CALL,外資及陸資,35356,216173
2019/9/26,PUT,自營商,-17962,-76178
2019/9/26,PUT,投信,-162,-254
2019/9/26,PUT,外資及陸資,6474,6904
2019/9/27,CALL,自營商,9465,-98822
2019/9/27,CALL,投信,-162,-240
2019/9/27,CALL,外資及陸資,39094,210667
2019/9/27,PUT,自營商,-13508,-92856
2019/9/27,PUT,投信,1438,7079
2019/9/27,PUT,外資及陸資,7830,11138
2019/10/1,CALL,自營商,13729,-32878
2019/10/1,CALL,投信,-162,-443
2019/10/1,CALL,外資及陸資,42477,252267
2019/10/1,PUT,自營商,-30064,-69419
2019/10/1,PUT,投信,1388,4158
2019/10/1,PUT,外資及陸資,12257,11500
2019/10/2,CALL,自營商,7911,-75280
2019/10/2,CALL,投信,-155,-341
2019/10/2,CALL,外資及陸資,29407,225471
2019/10/2,PUT,自營商,-30068,-96154
2019/10/2,PUT,投信,1395,4626
2019/10/2,PUT,外資及陸資,12435,26613
2019/10/3,CALL,自營商,3822,-126499
2019/10/3,CALL,投信,-155,-233
2019/10/3,CALL,外資及陸資,42832,259927
2019/10/3,PUT,自營商,-17752,-153273
2019/10/3,PUT,投信,1395,6631
2019/10/3,PUT,外資及陸資,12235,75872
2019/10/4,CALL,自營商,821,-141878
2019/10/4,CALL,投信,-155,-194
2019/10/4,CALL,外資及陸資,44141,259737
2019/10/4,PUT,自營商,-9421,-113989
2019/10/4,PUT,投信,1395,4956
2019/10/4,PUT,外資及陸資,15545,84223
2019/10/7,CALL,自營商,-3698,-143713
2019/10/7,CALL,投信,-155,-200
2019/10/7,CALL,外資及陸資,42109,247654
2019/10/7,PUT,自營商,-11212,-101115
2019/10/7,PUT,投信,1395,3296
2019/10/7,PUT,外資及陸資,13019,61958
2019/10/8,CALL,自營商,3666,-95420
2019/10/8,CALL,投信,-155,-395
2019/10/8,CALL,外資及陸資,46089,299624
2019/10/8,PUT,自營商,-25228,-154902
2019/10/8,PUT,投信,1395,1779
2019/10/8,PUT,外資及陸資,18656,94910
2019/10/9,CALL,自營商,-13101,-138645
2019/10/9,CALL,投信,-155,-132
2019/10/9,CALL,外資及陸資,44321,248760
2019/10/9,PUT,自營商,-15692,-147881
2019/10/9,PUT,投信,1497,4266
2019/10/9,PUT,外資及陸資,18775,129682
2019/10/14,CALL,自營商,2638,-88999
2019/10/14,CALL,投信,-152,-405
2019/10/14,CALL,外資及陸資,43095,293031
2019/10/14,PUT,自營商,-34762,-172184
2019/10/14,PUT,投信,1499,27
2019/10/14,PUT,外資及陸資,34670,126164
2019/10/15,CALL,自營商,-42,-88239
2019/10/15,CALL,投信,-151,-468
2019/10/15,CALL,外資及陸資,46298,313037
2019/10/15,PUT,自營商,-37014,-150451
2019/10/15,PUT,投信,1500,-103
2019/10/15,PUT,外資及陸資,35594,103828
2019/10/16,CALL,自營商,6141,-140932
2019/10/16,CALL,投信,-165,-485
2019/10/16,CALL,外資及陸資,31679,328528
2019/10/16,PUT,自營商,-36339,-160924
2019/10/16,PUT,投信,-149,-252
2019/10/16,PUT,外資及陸資,33268,84226
2019/10/17,CALL,自營商,7087,-159956
2019/10/17,CALL,投信,-165,-503
2019/10/17,CALL,外資及陸資,35770,359663
2019/10/17,PUT,自營商,-33104,-174006
2019/10/17,PUT,投信,-149,-178
2019/10/17,PUT,外資及陸資,34277,87057
2019/10/18,CALL,自營商,-156,-198230
2019/10/18,CALL,投信,-165,-446
2019/10/18,CALL,外資及陸資,36295,378387
2019/10/18,PUT,自營商,-20963,-206626
2019/10/18,PUT,投信,-149,-169
2019/10/18,PUT,外資及陸資,32881,121169
2019/10/21,CALL,自營商,-1767,-216181
2019/10/21,CALL,投信,-165,-456
2019/10/21,CALL,外資及陸資,38755,390676
2019/10/21,PUT,自營商,-17221,-213482
2019/10/21,PUT,投信,-149,-144
2019/10/21,PUT,外資及陸資,34096,132787
2019/10/22,CALL,自營商,656,-168249
2019/10/22,CALL,投信,-165,-638
2019/10/22,CALL,外資及陸資,44815,436501
2019/10/22,PUT,自營商,-15994,-174275
2019/10/22,PUT,投信,-149,-91
2019/10/22,PUT,外資及陸資,35966,140104
2019/10/23,CALL,自營商,5690,-181265
2019/10/23,CALL,投信,-162,-502
2019/10/23,CALL,外資及陸資,43128,413887
2019/10/23,PUT,自營商,-31399,-211519
2019/10/23,PUT,投信,-143,-127
2019/10/23,PUT,外資及陸資,32660,158011
2019/10/24,CALL,自營商,6365,-181313
2019/10/24,CALL,投信,-162,-727
2019/10/24,CALL,外資及陸資,42380,452659
2019/10/24,PUT,自營商,-30450,-183015
2019/10/24,PUT,投信,-143,-72
2019/10/24,PUT,外資及陸資,35158,140468
2019/10/25,CALL,自營商,26,-153115
2019/10/25,CALL,投信,-162,-723
2019/10/25,CALL,外資及陸資,44050,459498
2019/10/25,PUT,自營商,-27624,-162648
2019/10/25,PUT,投信,-143,-65
2019/10/25,PUT,外資及陸資,37600,140146
2019/10/28,CALL,自營商,1018,-154290
2019/10/28,CALL,投信,-162,-771
2019/10/28,CALL,外資及陸資,45445,471197
2019/10/28,PUT,自營商,-32948,-166090
2019/10/28,PUT,投信,-143,-53
2019/10/28,PUT,外資及陸資,41627,137821
2019/10/29,CALL,自營商,3946,-141067
2019/10/29,CALL,投信,-162,-795
2019/10/29,CALL,外資及陸資,46259,479254
2019/10/29,PUT,自營商,-44945,-161798
2019/10/29,PUT,投信,-143,-48
2019/10/29,PUT,外資及陸資,45747,144883
2019/10/30,CALL,自營商,2231,-232651
2019/10/30,CALL,投信,-160,-836
2019/10/30,CALL,外資及陸資,46379,554236
2019/10/30,PUT,自營商,-48371,-236680
2019/10/30,PUT,投信,-140,-87
2019/10/30,PUT,外資及陸資,48544,196547
2019/10/31,CALL,自營商,-3714,-248739
2019/10/31,CALL,投信,-160,-828
2019/10/31,CALL,外資及陸資,45960,548516
2019/10/31,PUT,自營商,-44098,-238974
2019/10/31,PUT,投信,-140,-70
2019/10/31,PUT,外資及陸資,50338,191702
2019/11/1,CALL,自營商,-1762,-236065
2019/11/1,CALL,投信,-160,-892
2019/11/1,CALL,外資及陸資,44204,560846
2019/11/1,PUT,自營商,-43404,-217812
2019/11/1,PUT,投信,-140,-38
2019/11/1,PUT,外資及陸資,49601,185472
2019/11/4,CALL,自營商,495,-155704
2019/11/4,CALL,投信,-152,-1781
2019/11/4,CALL,外資及陸資,48451,748880
2019/11/4,PUT,自營商,-63861,-238803
2019/11/4,PUT,投信,-137,-35
2019/11/4,PUT,外資及陸資,44569,192787
2019/11/5,CALL,自營商,-4779,-146645
2019/11/5,CALL,投信,-155,-1889
2019/11/5,CALL,外資及陸資,50433,894285
2019/11/5,PUT,自營商,-69805,-214987
2019/11/5,PUT,投信,-133,-34
2019/11/5,PUT,外資及陸資,47394,186571
2019/11/6,CALL,自營商,-5661,-192152
2019/11/6,CALL,投信,-154,-1588
2019/11/6,CALL,外資及陸資,50390,893267
2019/11/6,PUT,自營商,-71739,-240489
2019/11/6,PUT,投信,-131,-85
2019/11/6,PUT,外資及陸資,42938,182383
2019/11/7,CALL,自營商,-13007,-214235
2019/11/7,CALL,投信,-153,-1200
2019/11/7,CALL,外資及陸資,42611,758821
2019/11/7,PUT,自營商,-61351,-233440
2019/11/7,PUT,投信,-130,-69
2019/11/7,PUT,外資及陸資,42573,170906
2019/11/8,CALL,自營商,-19178,-225347
2019/11/8,CALL,投信,-152,-1027
2019/11/8,CALL,外資及陸資,43172,721673
2019/11/8,PUT,自營商,-54909,-220658
2019/11/8,PUT,投信,-129,-54
2019/11/8,PUT,外資及陸資,49397,184827
2019/11/11,CALL,自營商,-25435,-257538
2019/11/11,CALL,投信,-153,-657
2019/11/11,CALL,外資及陸資,50191,597761
2019/11/11,PUT,自營商,-63607,-297213
2019/11/11,PUT,投信,-129,-146
2019/11/11,PUT,外資及陸資,54450,218862
2019/11/12,CALL,自營商,-21867,-211543
2019/11/12,CALL,投信,-153,-900
2019/11/12,CALL,外資及陸資,50829,658054
2019/11/12,PUT,自營商,-53327,-191652
2019/11/12,PUT,投信,-129,-37
2019/11/12,PUT,外資及陸資,52708,198526
2019/11/13,CALL,自營商,-16931,-261129
2019/11/13,CALL,投信,-153,-674
2019/11/13,CALL,外資及陸資,45135,608381
2019/11/13,PUT,自營商,-59805,-259908
2019/11/13,PUT,投信,-126,-112
2019/11/13,PUT,外資及陸資,51323,213955
2019/11/14,CALL,自營商,-16197,-245808
2019/11/14,CALL,投信,-151,-820
2019/11/14,CALL,外資及陸資,46716,579634
2019/11/14,PUT,自營商,-60295,-248758
2019/11/14,PUT,投信,-126,-66
2019/11/14,PUT,外資及陸資,47651,189771
2019/11/15,CALL,自營商,-18085,-229702
2019/11/15,CALL,投信,-151,-1143
2019/11/15,CALL,外資及陸資,48932,639096
2019/11/15,PUT,自營商,-65981,-235126
2019/11/15,PUT,投信,-126,-91
2019/11/15,PUT,外資及陸資,55283,182695
2019/11/18,CALL,自營商,-14215,-208755
2019/11/18,CALL,投信,-150,-1386
2019/11/18,CALL,外資及陸資,51274,710037
2019/11/18,PUT,自營商,-66516,-207127
2019/11/18,PUT,投信,-126,-93
2019/11/18,PUT,外資及陸資,58470,181647
2019/11/19,CALL,自營商,-20859,-213959
2019/11/19,CALL,投信,-150,-1640
2019/11/19,CALL,外資及陸資,49297,766725
2019/11/19,PUT,自營商,-77228,-221108
2019/11/19,PUT,投信,-125,-88
2019/11/19,PUT,外資及陸資,59430,164166
2019/11/20,CALL,自營商,-5634,-346875
2019/11/20,CALL,投信,-133,-449
2019/11/20,CALL,外資及陸資,13869,507667
2019/11/20,PUT,自營商,-41219,-238165
2019/11/20,PUT,投信,-121,-159
2019/11/20,PUT,外資及陸資,25592,170453
2019/11/21,CALL,自營商,-2355,-329855
2019/11/21,CALL,投信,-133,-336
2019/11/21,CALL,外資及陸資,18491,504617
2019/11/21,PUT,自營商,-38280,-274697
2019/11/21,PUT,投信,-121,-186
2019/11/21,PUT,外資及陸資,38911,207292
2019/11/22,CALL,自營商,-5616,-337823
2019/11/22,CALL,投信,-133,-311
2019/11/22,CALL,外資及陸資,16851,498189
2019/11/22,PUT,自營商,-28099,-249607
2019/11/22,PUT,投信,-121,-140
2019/11/22,PUT,外資及陸資,36445,189831
2019/11/25,CALL,自營商,-3054,-342741
2019/11/25,CALL,投信,-133,-333
2019/11/25,CALL,外資及陸資,19224,502884
2019/11/25,PUT,自營商,-27355,-270036
2019/11/25,PUT,投信,-121,-106
2019/11/25,PUT,外資及陸資,31879,175815
2019/11/26,CALL,自營商,5659,-299157
2019/11/26,CALL,投信,-133,-385
2019/11/26,CALL,外資及陸資,18106,487631
2019/11/26,PUT,自營商,-34430,-232073
2019/11/26,PUT,投信,-121,-72
2019/11/26,PUT,外資及陸資,28815,155000
2019/11/27,CALL,自營商,-9447,-326561
2019/11/27,CALL,投信,-133,-408
2019/11/27,CALL,外資及陸資,14977,499254
2019/11/27,PUT,自營商,-35172,-190733
2019/11/27,PUT,投信,-120,-71
2019/11/27,PUT,外資及陸資,27008,151033
2019/11/28,CALL,自營商,-11545,-357914
2019/11/28,CALL,投信,-133,-335
2019/11/28,CALL,外資及陸資,14459,497935
2019/11/28,PUT,自營商,-32622,-219603
2019/11/28,PUT,投信,-120,-82
2019/11/28,PUT,外資及陸資,31183,161361
2019/11/29,CALL,自營商,-24092,-356540
2019/11/29,CALL,投信,-133,-135
2019/11/29,CALL,外資及陸資,18423,470745
2019/11/29,PUT,自營商,-31262,-245747
2019/11/29,PUT,投信,-120,-214
2019/11/29,PUT,外資及陸資,40562,218464
2019/12/2,CALL,自營商,-15166,-332354
2019/12/2,CALL,投信,-133,-151
2019/12/2,CALL,外資及陸資,20432,471878
2019/12/2,PUT,自營商,-32153,-245561
2019/12/2,PUT,投信,-120,-114
2019/12/2,PUT,外資及陸資,35470,193927
2019/12/3,CALL,自營商,-14111,-326131
2019/12/3,CALL,投信,-133,-150
2019/12/3,CALL,外資及陸資,20806,483317
2019/12/3,PUT,自營商,-34144,-220733
2019/12/3,PUT,投信,-120,-79
2019/12/3,PUT,外資及陸資,32794,177650
2019/12/4,CALL,自營商,-10327,-337664
2019/12/4,CALL,投信,-129,-109
2019/12/4,CALL,外資及陸資,10170,473709
2019/12/4,PUT,自營商,-40388,-235740
2019/12/4,PUT,投信,-116,-121
2019/12/4,PUT,外資及陸資,34165,186456
2019/12/5,CALL,自營商,1580,-322360
2019/12/5,CALL,投信,-129,-193
2019/12/5,CALL,外資及陸資,16753,513226
2019/12/5,PUT,自營商,-50581,-241720
2019/12/5,PUT,投信,-116,-51
2019/12/5,PUT,外資及陸資,36307,158408
2019/12/6,CALL,自營商,4388,-311492
2019/12/6,CALL,投信,-129,-188
2019/12/6,CALL,外資及陸資,18519,516446
2019/12/6,PUT,自營商,-55348,-224076
2019/12/6,PUT,投信,-116,-36
2019/12/6,PUT,外資及陸資,43537,166104
2019/12/9,CALL,自營商,9871,-308365
2019/12/9,CALL,投信,-129,-260
2019/12/9,CALL,外資及陸資,19869,549409
2019/12/9,PUT,自營商,-61156,-204231
2019/12/9,PUT,投信,-116,-20
2019/12/9,PUT,外資及陸資,46081,156520
2019/12/10,CALL,自營商,-11231,-362158
2019/12/10,CALL,投信,-129,-177
2019/12/10,CALL,外資及陸資,19474,523216
2019/12/10,PUT,自營商,-38948,-172804
2019/12/10,PUT,投信,-116,-20
2019/12/10,PUT,外資及陸資,52023,174106
2019/12/11,CALL,自營商,-9856,-348033
2019/12/11,CALL,投信,-129,-285
2019/12/11,CALL,外資及陸資,16468,562567
2019/12/11,PUT,自營商,-50198,-160591
2019/12/11,PUT,投信,-113,-51
2019/12/11,PUT,外資及陸資,54783,152388
2019/12/12,CALL,自營商,-8417,-387225
2019/12/12,CALL,投信,-126,-521
2019/12/12,CALL,外資及陸資,33437,684477
2019/12/12,PUT,自營商,-61363,-197941
2019/12/12,PUT,投信,-112,-121
2019/12/12,PUT,外資及陸資,60362,138493
2019/12/13,CALL,自營商,-11515,-437978
2019/12/13,CALL,投信,-125,-645
2019/12/13,CALL,外資及陸資,32350,778016
2019/12/13,PUT,自營商,-54107,-164412
2019/12/13,PUT,投信,-112,-134
2019/12/13,PUT,外資及陸資,54778,116964
2019/12/16,CALL,自營商,-19472,-462619
2019/12/16,CALL,投信,-124,-450
2019/12/16,CALL,外資及陸資,33079,767412
2019/12/16,PUT,自營商,-47518,-119184
2019/12/16,PUT,投信,-111,-128
2019/12/16,PUT,外資及陸資,52473,91083
2019/12/17,CALL,自營商,-28829,-602130
2019/12/17,CALL,投信,-124,-836
2019/12/17,CALL,外資及陸資,36542,947035
2019/12/17,PUT,自營商,-52415,-113127
2019/12/17,PUT,投信,-110,-93
2019/12/17,PUT,外資及陸資,53872,91775
2019/12/18,CALL,自營商,-7770,-379479
2019/12/18,CALL,投信,-124,-832
2019/12/18,CALL,外資及陸資,11262,540232
2019/12/18,PUT,自營商,-21331,-121119
2019/12/18,PUT,投信,-109,-110
2019/12/18,PUT,外資及陸資,8391,88623
2019/12/19,CALL,自營商,-16147,-382899
2019/12/19,CALL,投信,-124,-674
2019/12/19,CALL,外資及陸資,8900,509670
2019/12/19,PUT,自營商,-16691,-143612
2019/12/19,PUT,投信,-109,-132
2019/12/19,PUT,外資及陸資,12171,107817
2019/12/20,CALL,自營商,-16264,-380009
2019/12/20,CALL,投信,-124,-536
2019/12/20,CALL,外資及陸資,7634,489627
2019/12/20,PUT,自營商,-19708,-179252
2019/12/20,PUT,投信,-109,-157
2019/12/20,PUT,外資及陸資,9134,102558
2019/12/23,CALL,自營商,-20565,-393151
2019/12/23,CALL,投信,-124,-605
2019/12/23,CALL,外資及陸資,9654,500577
2019/12/23,PUT,自營商,-15663,-135091
2019/12/23,PUT,投信,-109,-105
2019/12/23,PUT,外資及陸資,12597,109717
2019/12/24,CALL,自營商,-18068,-419706
2019/12/24,CALL,投信,-124,-532
2019/12/24,CALL,外資及陸資,10512,509296
2019/12/24,PUT,自營商,-19174,-151060
2019/12/24,PUT,投信,-109,-110
2019/12/24,PUT,外資及陸資,13598,115176
2019/12/25,CALL,自營商,-15165,-434964
2019/12/25,CALL,投信,-120,-565
2019/12/25,CALL,外資及陸資,8671,518490
2019/12/25,PUT,自營商,-13127,-120136
2019/12/25,PUT,投信,-104,-98
2019/12/25,PUT,外資及陸資,14725,117773
2019/12/26,CALL,自營商,-24956,-459563
2019/12/26,CALL,投信,-120,-525
2019/12/26,CALL,外資及陸資,10779,514900
2019/12/26,PUT,自營商,-11308,-131193
2019/12/26,PUT,投信,-104,-92
2019/12/26,PUT,外資及陸資,20349,125794
2019/12/27,CALL,自營商,-16946,-479364
2019/12/27,CALL,投信,-120,-692
2019/12/27,CALL,外資及陸資,13467,533942
2019/12/27,PUT,自營商,-18639,-150510
2019/12/27,PUT,投信,-104,-55
2019/12/27,PUT,外資及陸資,19412,107634
2019/12/30,CALL,自營商,-15123,-466086
2019/12/30,CALL,投信,-120,-594
2019/12/30,CALL,外資及陸資,11868,532819
2019/12/30,PUT,自營商,-15952,-146002
2019/12/30,PUT,投信,-104,-57
2019/12/30,PUT,外資及陸資,22315,117894
2019/12/31,CALL,自營商,-14759,-437367
2019/12/31,CALL,投信,-120,-423
2019/12/31,CALL,外資及陸資,11988,516607
2019/12/31,PUT,自營商,-13838,-124158
2019/12/31,PUT,投信,-104,-72
2019/12/31,PUT,外資及陸資,25521,143102
2020/1/2,CALL,自營商,-22218,-484553
2020/1/2,CALL,投信,-120,-611
2020/1/2,CALL,外資及陸資,8645,554193
2020/1/2,PUT,自營商,-14722,-106934
2020/1/2,PUT,投信,-100,-49
2020/1/2,PUT,外資及陸資,13293,119965
2020/1/3,CALL,自營商,-17137,-442619
2020/1/3,CALL,投信,-120,-543
2020/1/3,CALL,外資及陸資,12405,537990
2020/1/3,PUT,自營商,-19515,-87328
2020/1/3,PUT,投信,-100,-63
2020/1/3,PUT,外資及陸資,22155,115905
2020/1/6,CALL,自營商,-26846,-369222
2020/1/6,CALL,投信,-120,-236
2020/1/6,CALL,外資及陸資,10922,462615
2020/1/6,PUT,自營商,-22372,-100097
2020/1/6,PUT,投信,-100,-113
2020/1/6,PUT,外資及陸資,25201,157526
2020/1/7,CALL,自營商,-40543,-363532
2020/1/7,CALL,投信,-120,-109
2020/1/7,CALL,外資及陸資,6612,438621
2020/1/7,PUT,自營商,-15007,-95790
2020/1/7,PUT,投信,-100,-135
2020/1/7,PUT,外資及陸資,24061,162630
2020/1/8,CALL,自營商,-19464,-350267
2020/1/8,CALL,投信,-117,-34
2020/1/8,CALL,外資及陸資,-1919,426302
2020/1/8,PUT,自營商,-39441,-197558
2020/1/8,PUT,投信,-100,-299
2020/1/8,PUT,外資及陸資,19322,149485
2020/1/9,CALL,自營商,-12787,-322032
2020/1/9,CALL,投信,-117,-119
2020/1/9,CALL,外資及陸資,-4834,424541
2020/1/9,PUT,自營商,-41289,-140007
2020/1/9,PUT,投信,-100,-75
2020/1/9,PUT,外資及陸資,13997,91392
2020/1/10,CALL,自營商,-25588,-347284
2020/1/10,CALL,投信,-117,-158
2020/1/10,CALL,外資及陸資,-7344,395008
2020/1/10,PUT,自營商,-43765,-141564
2020/1/10,PUT,投信,-100,-57
2020/1/10,PUT,外資及陸資,13372,87984
2020/1/13,CALL,自營商,-19815,-356781
2020/1/13,CALL,投信,-117,-133
2020/1/13,CALL,外資及陸資,-3307,419087
2020/1/13,PUT,自營商,-59190,-145069
2020/1/13,PUT,投信,-97,-64
2020/1/13,PUT,外資及陸資,17579,89314
2020/1/14,CALL,自營商,-20162,-406556
2020/1/14,CALL,投信,-67,-193
